LEAID,NAME_LEA19,STCOUNTY,NAME_COUNTY19,COUNT,LANDAREA,WATERAREA
0505170,Dermott School District,05041,Desha County,3,19.17009384,0.015498914
0505500,Dumas School District,05041,Desha County,3,159.234247,6.201752286
0509510,Marvell School District,05041,Desha County,3,130.2154547,13.84313711
0509630,McGehee School District,05041,Desha County,3,456.0291256,31.59853675
0500042,Hamburg School District,05043,Drew County,3,7.50997495,0
0505170,Dermott School District,05043,Drew County,3,115.7879013,3.579988788
0505500,Dumas School District,05043,Drew County,3,7.183349112,0.055301028
0509630,McGehee School District,05043,Drew County,3,43.07832623,1.861761908
0511880,Quitman School District,05045,Faulkner County,3,51.89599488,0.056533467
0512000,Rose Bud School District,05045,Faulkner County,3,4.268119775,0
0504200,Charleston School District,05047,Franklin County,3,82.33855446,0.495292256
0507770,Highland School District,05049,Fulton County,3,70.93464217,0.523719415
0509270,Mammoth Spring Schools,05049,Fulton County,3,117.06393,0.331042074
0510380,Nashville School District,05057,Hempstead County,3,57.61467698,0.24173278
0509240,Malvern Special School District,05059,Hot Spring County,3,243.2997188,1.441662278
0500405,Cossatot River School District,05061,Howard County,3,170.4729022,0.881975901
0505340,Dierks School District,05061,Howard County,3,137.5075691,0.42845797
0510320,South Pike County School District,05061,Howard County,3,8.007005824,0
0510380,Nashville School District,05061,Howard County,3,177.7175535,0.463764311
0500020,Midland School District,05063,Independence County,3,128.7479062,0.015551423
0500071,Hillcrest School District,05063,Independence County,3,8.425437492,0
0504050,Cave City School District,05063,Independence County,3,89.35330202,0.131899067
0504560,Concord Public Schools,05063,Independence County,3,7.984833134,0
0503840,Calico Rock School District,05065,Izard County,3,123.7365316,0.903341637
0504050,Cave City School District,05065,Izard County,3,21.9479403,0
0507770,Highland School District,05065,Izard County,3,0.956982812,0
0500071,Hillcrest School District,05075,Lawrence County,3,155.6185728,1.10068927
0512480,Sloan-Hendrix School District,05075,Lawrence County,3,74.95637354,0.227382521
0505500,Dumas School District,05079,Lincoln County,3,185.6920727,5.533541082
0503450,Booneville School District,05083,Logan County,3,192.0852656,2.288295544
0504200,Charleston School District,05083,Logan County,3,5.087966817,0.059806841
0504930,Dardanelle Public Schools,05083,Logan County,3,38.06974318,2.353215922
0509330,Mansfield School District,05083,Logan County,3,17.78588665,0.170161406
0513680,Waldron School District,05083,Logan County,3,4.215285167,0.01711784
0500076,Ozark Mountain School District,05089,Marion County,3,149.5640957,11.69453681
0509480,Searcy County School District,05089,Marion County,3,18.54802223,0.297861226
0509510,Marvell School District,05095,Monroe County,3,28.54486044,0.107361501
0500073,Ouachita River School District,05097,Montgomery County,3,182.8833087,1.104241024
0500076,Ozark Mountain School District,05101,Newton County,3,78.98427483,0.349086559
0502280,Alpena School District,05101,Newton County,3,8.224514168,0.0276009
0500032,Bearden School District,05103,Ouachita County,3,83.07610923,0.068045875
0507290,Harmony Grove School District,05103,Ouachita County,3,123.3775272,1.701615606
0512510,Smackover-Norphlet School District,05103,Ouachita County,3,55.28407429,0.748587638
0509510,Marvell School District,05107,Phillips County,3,418.5747363,16.40826251
0505340,Dierks School District,05109,Pike County,3,54.96678286,0.658172934
0510320,South Pike County School District,05109,Pike County,3,326.257029,6.731071341
0510380,Nashville School District,05109,Pike County,3,1.080326241,0.035654605
0507740,Cross County School District,05111,Poinsett County,3,14.88860721,0.135937695
0500073,Ouachita River School District,05113,Polk County,3,124.1758757,0.796382454
0500405,Cossatot River School District,05113,Polk County,3,296.1468937,1.37844075
0513680,Waldron School District,05113,Polk County,3,0.644373642,0
0509270,Mammoth Spring Schools,05121,Randolph County,3,85.07669225,0.021680023
0512480,Sloan-Hendrix School District,05121,Randolph County,3,112.3916022,0.140550844
0500073,Ouachita River School District,05127,Scott County,3,43.78475113,0.015974977
0503450,Booneville School District,05127,Scott County,3,8.026149156,0.040497871
0509330,Mansfield School District,05127,Scott County,3,47.93041319,0.307302196
0513680,Waldron School District,05127,Scott County,3,755.2357146,5.218661245
0500076,Ozark Mountain School District,05129,Searcy County,3,144.2907079,0.918273753
0509480,Searcy County School District,05129,Searcy County,3,500.1571949,1.226266299
0510200,Mountain View School District,05129,Searcy County,3,1.224950077,0.001096144
0503450,Booneville School District,05131,Sebastian County,3,2.642191006,0.368047265
0504200,Charleston School District,05131,Sebastian County,3,21.79434499,0.220681331
0509330,Mansfield School District,05131,Sebastian County,3,87.35491091,0.904018088
0500405,Cossatot River School District,05133,Sevier County,3,9.062589093,0.052943489
0505340,Dierks School District,05133,Sevier County,3,34.13586086,0.13258517
0500071,Hillcrest School District,05135,Sharp County,3,130.605475,0.23800535
0504050,Cave City School District,05135,Sharp County,3,173.6324257,0.055403345
0507770,Highland School District,05135,Sharp County,3,251.5750212,1.688849138
0509270,Mammoth Spring Schools,05135,Sharp County,3,24.1449277,0
0512480,Sloan-Hendrix School District,05135,Sharp County,3,18.04639906,0.026010159
0503840,Calico Rock School District,05137,Stone County,3,47.01304408,0.714224159
0504560,Concord Public Schools,05137,Stone County,3,15.91378454,0.020525192
0510200,Mountain View School District,05137,Stone County,3,542.0520944,2.293136107
0512510,Smackover-Norphlet School District,05139,Union County,3,227.3601302,1.401647807
0509480,Searcy County School District,05141,Van Buren County,3,34.32631927,0.048911424
0511880,Quitman School District,05141,Van Buren County,3,22.79069054,0.0054174
0500020,Midland School District,05145,White County,3,33.7234825,0.074425827
0512000,Rose Bud School District,05145,White County,3,89.38941648,0.218271668
0507740,Cross County School District,05147,Woodruff County,3,3.524163046,0
0504930,Dardanelle Public Schools,05149,Yell County,3,125.6414227,7.694792022
0638770,Tahoe-Truckee Unified School District,06017,El Dorado County,3,16.47879025,24.54878555
0609120,Coalinga-Huron Unified School District,06019,Fresno County,3,876.908978,0.112171562
0619800,Kingsburg Elementary Charter School District,06019,Fresno County,3,28.57458915,0
0619830,Kingsburg Joint Union High School District,06019,Fresno County,3,32.81861924,0
0619800,Kingsburg Elementary Charter School District,06031,Kings County,3,13.04343958,0.007847913
0619830,Kingsburg Joint Union High School District,06031,Kings County,3,15.31321883,0.029049169
0613470,Fall River Joint Unified School District,06035,Lassen County,3,257.3408977,2.274561118
0613470,Fall River Joint Unified School District,06049,Modoc County,3,44.00266951,0.753715847
0609120,Coalinga-Huron Unified School District,06053,Monterey County,3,33.48152733,0.057820345
0691136,Aromas-San Juan Unified School District,06053,Monterey County,3,14.20178858,0.013586936
0638770,Tahoe-Truckee Unified School District,06057,Nevada County,3,229.1406956,5.227148157
0638770,Tahoe-Truckee Unified School District,06061,Placer County,3,268.0661609,79.60567617
0633110,River Delta Joint Unified School District,06067,Sacramento County,3,123.4414885,19.14276475
0609120,Coalinga-Huron Unified School District,06069,San Benito County,3,11.15611462,0.002563332
0691136,Aromas-San Juan Unified School District,06069,San Benito County,3,80.14586014,0.139226514
0600009,Cuyama Joint Unified School District,06079,San Luis Obispo County,3,65.30804544,0.950614057
0600009,Cuyama Joint Unified School District,06083,Santa Barbara County,3,318.5893545,4.281742232
0691136,Aromas-San Juan Unified School District,06087,Santa Cruz County,3,7.037010596,0.115288951
0613470,Fall River Joint Unified School District,06089,Shasta County,3,807.4844679,9.410747463
0633110,River Delta Joint Unified School District,06095,Solano County,3,157.484215,7.924801968
0619800,Kingsburg Elementary Charter School District,06107,Tulare County,3,5.461729552,0.205627594
0619830,Kingsburg Joint Union High School District,06107,Tulare County,3,49.8532916,0.33100192
0600009,Cuyama Joint Unified School District,06111,Ventura County,3,335.8604434,2.510659895
0633110,River Delta Joint Unified School District,06113,Yolo County,3,57.70009205,2.107894708
0802580,School District 27J,08001,Adams County,3,197.3698318,5.816384091
0807290,Wiggins School District RE-50J,08001,Adams County,3,28.32408027,0.345161445
0802850,Center School District 26-JT,08003,Alamosa County,3,0.470575925,0
0802490,Boulder Valley School District RE-2,08013,Boulder County,3,394.4608079,7.808940814
0805400,Thompson School District R-2J,08013,Boulder County,3,5.892157029,0.288944582
0802490,Boulder Valley School District RE-2,08014,Broomfield County,3,10.57537294,0.094639435
0802580,School District 27J,08014,Broomfield County,3,0.027832947,0
0804110,Fowler School District R-4J,08025,Crowley County,3,77.86685575,0.102215532
0803960,Fremont RE-2,08027,Custer County,3,61.598463,0.041014862
0803540,Eagle County School District RE 50,08037,Eagle County,3,1418.313039,5.804199093
0804260,Roaring Fork School District RE-1,08037,Eagle County,3,196.5329168,1.334388036
0805070,West Grand School District 1-JT,08037,Eagle County,3,69.51950318,0.289463889
0805670,Miami-Yoder School District 60-JT,08039,Elbert County,3,36.4351607,0.010118966
0803630,Edison School District 54-JT,08041,El Paso County,3,155.6298577,0
0803960,Fremont RE-2,08041,El Paso County,3,71.79566392,0.017882322
0805670,Miami-Yoder School District 60-JT,08041,El Paso County,3,220.0679046,0.067604174
0803960,Fremont RE-2,08043,Fremont County,3,236.4880026,0.74118606
0803540,Eagle County School District RE 50,08045,Garfield County,3,477.9498094,3.300428805
0804260,Roaring Fork School District RE-1,08045,Garfield County,3,385.0250739,0.954388978
0802490,Boulder Valley School District RE-2,08047,Gilpin County,3,68.99086791,0.270563802
0805070,West Grand School District 1-JT,08049,Grand County,3,1004.749292,7.86640247
0805790,Montrose County School District RE-1J,08051,Gunnison County,3,46.44831289,0.707995944
0805400,Thompson School District R-2J,08069,Larimer County,3,325.2449768,12.14729759
0803630,Edison School District 54-JT,08073,Lincoln County,3,146.2969272,0.31222886
0805670,Miami-Yoder School District 60-JT,08073,Lincoln County,3,159.8197146,0.490395708
0805640,Buffalo School District RE-4,08075,Logan County,3,196.421978,0.975619964
0805790,Montrose County School District RE-1J,08085,Montrose County,3,1083.124294,0.799873976
0805640,Buffalo School District RE-4,08087,Morgan County,3,17.98039335,0.005536319
0807290,Wiggins School District RE-50J,08087,Morgan County,3,182.9697964,4.930772266
0804110,Fowler School District R-4J,08089,Otero County,3,131.4847447,0.428630943
0805790,Montrose County School District RE-1J,08091,Ouray County,3,48.3034404,0
0804710,Holyoke School District RE-1J,08095,Phillips County,3,445.2560039,0.468313367
0804260,Roaring Fork School District RE-1,08097,Pitkin County,3,539.0777687,2.089235549
0803630,Edison School District 54-JT,08101,Pueblo County,3,36.2280331,0.002358312
0804110,Fowler School District R-4J,08101,Pueblo County,3,435.2999968,1.732796831
0802850,Center School District 26-JT,08105,Rio Grande County,3,24.01854256,0
0803540,Eagle County School District RE 50,08107,Routt County,3,86.2120033,0.103386193
0802850,Center School District 26-JT,08109,Saguache County,3,309.9337464,0.767903172
0804710,Holyoke School District RE-1J,08115,Sedgwick County,3,1.822518869,0
0805070,West Grand School District 1-JT,08117,Summit County,3,93.59840586,3.776303211
0805640,Buffalo School District RE-4,08121,Washington County,3,53.38533074,3.035267731
0802580,School District 27J,08123,Weld County,3,8.9160027,0.057197948
0805400,Thompson School District R-2J,08123,Weld County,3,15.04816393,0.509840586
0807290,Wiggins School District RE-50J,08123,Weld County,3,133.801067,10.047362
0804710,Holyoke School District RE-1J,08125,Yuma County,3,79.2391791,0.040767756
1602070,Melba Joint School District 136,16001,Ada County,3,60.44048621,0.461460439
1601290,Grace Joint School District 148,16005,Bannock County,3,7.22855936,0.001033982
1603000,Soda Springs Joint School District 150,16007,Bear Lake County,3,18.56684819,0.154809984
1603000,Soda Springs Joint School District 150,16019,Bonneville County,3,140.9195896,1.295707548
1602070,Melba Joint School District 136,16027,Canyon County,3,57.87906315,1.205773154
1601290,Grace Joint School District 148,16029,Caribou County,3,199.3103775,0.734328885
1603000,Soda Springs Joint School District 150,16029,Caribou County,3,1184.253567,31.32191462
1600660,Cassia County Joint School District 151,16031,Cassia County,3,2437.396685,7.328203451
