St_Dist_Code,NAME_LEA19,STCD116,COUNT,LANDAREA,WATERAREA
3610980,Farmingdale Union Free School District,3602,2,8.549161618,0.004104266
3610980,Farmingdale Union Free School District,3603,2,1.292061585,0
3611070,Fillmore Central School District,3623,2,107.8259189,0.71874001
3611070,Fillmore Central School District,3627,2,3.032831426,0.051940781
3611100,Fishers Island Union Free School District,3601,1,4.055685586,21.53013103
3611160,Floral Park-Bellerose Union Free School District,3604,2,1.713112957,0.013494657
3611160,Floral Park-Bellerose Union Free School District,3605,2,0.007861812,0
3611190,Fonda-Fultonville Central School District,3619,3,8.915543238,0.233174826
3611190,Fonda-Fultonville Central School District,3620,3,116.2274088,2.293560047
3611190,Fonda-Fultonville Central School District,3621,3,1.493707307,0
3611250,Forestville Central School District,3623,1,81.08202625,0.355437168
3611280,Fort Ann Central School District,3621,1,104.7105014,1.824577952
3611310,Fort Edward Union Free School District,3621,1,2.920256001,0.179865698
3611370,Fort Plain Central School District,3619,3,56.22274196,0.484263248
3611370,Fort Plain Central School District,3621,3,0.300809888,0
3611370,Fort Plain Central School District,3622,3,4.201694757,0.001114291
3611400,Frankfort-Schuyler Central School District,3622,1,41.4279599,0.258201196
3611430,Franklin Central School District,3619,1,66.35783409,0.20249283
3611460,Franklin Square Union Free School District,3604,2,2.39949799,0
3611460,Franklin Square Union Free School District,3605,2,0.003292679,0
3611490,Franklinville Central School District,3623,1,127.5966097,0.370660019
3611520,Fredonia Central School District,3623,1,39.3462213,0.109347611
3611550,Freeport Union Free School District,3604,1,6.492238188,6.970428434
3611610,Frewsburg Central School District,3623,1,60.38508364,0.031565397
3611640,Friendship Central School District,3623,1,40.25153476,0.041028375
3611670,Frontier Central School District,3627,1,24.49042891,4.642394482
3611700,Fulton City School District,3624,1,66.16664556,3.231544316
3611730,Galway Central School District,3620,2,14.13454348,0.101864565
3611730,Galway Central School District,3621,2,82.39391766,1.984662863
3611740,Gananda Central School District,3624,1,16.51389427,0.051392902
3611760,Garden City Union Free School District,3604,1,5.328593414,0.02468969
3611860,Garrison Union Free School District,3618,1,19.37242528,1.290977796
3611880,Gates-Chili Central School District,3625,1,19.47584429,0.158078339
3611910,General Brown Central School District,3621,1,81.426768,14.36530555
3611940,Geneseo Central School District,3627,1,72.21275272,1.922387671
3611970,Geneva City School District,3623,1,39.91452895,2.179320908
3612030,Germantown Central School District,3619,1,61.04888208,3.633468186
3612120,Gilboa-Conesville Central School District,3619,1,127.96805,2.717180929
3612180,Glen Cove City School District,3603,1,6.654971374,12.5892703
3612240,Glens Falls City School District,3621,1,5.660194951,0.135664335
3612270,Gloversville City School District,3621,1,86.36520903,3.107934091
3612300,Gorham-Middlesex Central School District (Marcus Whitman),3623,1,159.4630628,7.544140359
3612330,Goshen Central School District,3618,1,56.85625841,0.344497735
3612360,Gouverneur Central School District,3621,1,221.4662917,5.64422422
3612390,Gowanda Central School District,3623,2,57.77628815,0.454385117
3612390,Gowanda Central School District,3627,2,37.11510362,0.41543011
3612450,Granville Central School District,3621,1,82.8935219,0.783629886
3612510,Great Neck Union Free School District,3603,2,10.7325366,4.529404383
3612510,Great Neck Union Free School District,3604,2,0.402927349,0
3612630,Greece Central School District,3625,1,30.09478345,0.826240894
3612660,Green Island Union Free School District,3620,1,0.747132419,0.186457235
3612720,Greenburgh Central School District,3616,2,0.150003398,0.008220115
3612720,Greenburgh Central School District,3617,2,5.989893776,0.007836716
3612750,Greene Central School District,3622,1,129.107019,1.095707007
3612840,Greenport Union Free School District,3601,1,4.898906481,27.77978276
3612870,Greenville Central School District,3619,2,63.18443136,0.608117489
3612870,Greenville Central School District,3620,2,71.45318241,0.726919198
3612900,Greenwich Central School District,3621,1,98.78078817,0.537550753
3612960,Greenwood Lake Union Free School District,3618,1,11.95674111,1.749990347
3612990,Springville-Griffith Institute Central School,3623,2,17.00832629,0.020120557
3612990,Springville-Griffith Institute Central School,3627,2,122.8177849,0.226009155
3613020,Groton Central School District,3622,3,0.371432223,0
3613020,Groton Central School District,3623,3,44.03660789,0.091752935
3613020,Groton Central School District,3624,3,14.47003307,0.012761449
3613080,Guilderland Central School District,3620,1,46.99278066,0.80262341
3613110,Hadley-Luzerne Central School District,3621,1,207.8292768,7.850349886
3613230,Haldane Central School District,3618,1,33.50455137,1.595186928
3613290,Half Hollow Hills Central School District,3602,2,4.598479607,0
3613290,Half Hollow Hills Central School District,3603,2,26.91333589,0.001075681
3613350,Hamburg Central School District,3627,1,27.368499,0.003557159
3613380,Hamilton Central School District,3622,1,49.20886274,0.871209056
3613440,Hammond Central School District,3621,1,90.3416456,23.50898691
3613470,Hammondsport Central School District,3623,1,72.65670536,9.613215582
3613530,Hampton Bays Union Free School District,3601,1,10.9497793,20.43102053
3613560,Hancock Central School District,3619,1,131.930724,2.333552511
3613590,Hannibal Central School District,3624,1,83.37648437,0.48293467
3613620,Harborfields Central School District,3603,1,7.475399114,1.439986595
3613710,Harpursville Central School District,3619,2,1.90794938,0.051506416
3613710,Harpursville Central School District,3622,2,89.56832464,0.703677392
3613740,Harrison Central School District,3617,1,16.76312979,0.603327892
3613770,Harrisville Central School District,3621,1,192.6221847,4.277483139
3613830,Hartford Central School District,3621,1,59.93403483,0.161069858
3613950,Hastings-on-Hudson Union Free School District,3616,1,2.446931028,0.96148013
3613980,Hauppauge Union Free School District,3601,3,11.54260831,0.00861587
3613980,Hauppauge Union Free School District,3602,3,0.751002707,0
3613980,Hauppauge Union Free School District,3603,3,0.26036723,0
3614010,Haverstraw-Stony Point Central School District (North Rockland),3617,2,40.42826299,8.600010116
3614010,Haverstraw-Stony Point Central School District (North Rockland),3618,2,10.79384615,0.692512089
3614130,Hempstead Union Free School District,3604,1,3.118424873,0.004782262
3614190,Hendrick Hudson Central School District,3617,1,14.31811383,3.833218532
3614220,Herkimer Central School District,3622,1,24.75226101,0.38245544
3614250,Hermon-DeKalb Central School District,3621,1,98.46616162,1.228404147
3614280,Herricks Union Free School District,3603,2,3.907216945,0
3614280,Herricks Union Free School District,3604,2,0.413043613,0
3614310,Heuvelton Central School District,3621,1,110.1870545,3.469326885
3614340,Hicksville Union Free School District,3603,1,6.501096916,0.01383018
3614400,Highland Central School District,3619,1,40.56862541,2.927064913
3614430,Highland Falls Central School District,3618,1,30.95614999,2.957838801
3614460,Hilton Central School District,3625,2,46.7842685,4.015767641
3614460,Hilton Central School District,3627,2,18.93885763,0.693020585
3614490,Hinsdale Central School District,3623,1,57.62193068,0.108509769
3614550,Holland Central School District,3627,1,80.17823133,0.136379782
3614580,Holland Patent Central School District,3621,2,2.613400139,0.413487244
3614580,Holland Patent Central School District,3622,2,117.7588027,0.583409267
3614610,Holley Central School District,3627,1,56.4095656,0.039529141
3614640,Homer Central School District,3622,3,142.8006887,0.914347094
3614640,Homer Central School District,3623,3,1.563616511,0.003518549
3614640,Homer Central School District,3624,3,18.43671554,1.060561671
3614670,Honeoye Central School District,3627,1,84.47197284,4.44291016
3614700,Honeoye Falls-Lima Central School District,3627,1,72.19200591,0.555379407
3614730,Hoosic Valley Central School District,3619,2,68.08987686,3.353421329
3614730,Hoosic Valley Central School District,3621,2,2.096837514,0
3614760,Hoosick Falls Central School District,3619,2,78.89775049,0.071078322
3614760,Hoosick Falls Central School District,3621,2,14.34009733,6.91123E-05
3614820,Hornell City School District,3623,1,35.85628196,0.024535635
3614850,Horseheads Central School District,3623,1,139.23181,0.888749678
3614880,Sackets Harbor Central School District,3621,1,46.75763363,62.90243314
3614940,Hudson City School District,3619,1,64.39188212,2.756542887
3614970,Hudson Falls Central School District,3621,1,51.99901698,0.861852642
3615060,Hunter-Tannersville Central School District,3619,1,174.5632231,0.478115343
3615090,Huntington Union Free School District,3603,1,9.963946937,1.681878835
3615180,Hyde Park Central School District,3618,2,5.668051744,0.447364235
3615180,Hyde Park Central School District,3619,2,61.57288798,3.400819618
3615210,Kinderhook Central School District (Ichabod Crane),3619,1,78.16605405,3.71110677
3615270,Indian Lake Central School District,3621,1,251.7723623,14.43739044
3615300,Indian River Central School District,3621,1,248.7517699,8.741629691
3615330,Inlet Common School District,3621,1,62.19441634,4.176650239
3615360,Iroquois Central School District,3627,1,79.60150703,0.081815051
3615390,West Irondequoit Central School District,3625,1,6.99458762,0.297043461
3615450,Irvington Union Free School District,3617,1,4.387034612,2.660032402
3615480,Island Park Union Free School District,3604,1,1.484605334,0.369229896
3615510,Island Trees Union Free School District,3602,1,2.079065617,0
3615540,Islip Union Free School District,3602,1,5.228509939,5.522940261
3615570,Ithaca City School District,3623,1,155.5102228,6.689793157
3615630,Jamestown City School District,3623,1,17.61814649,0.238364039
3615720,Jefferson Central School District,3619,1,66.53566271,0.199743396
3615780,Brookhaven-Comsewogue Union Free School District,3601,1,6.944992795,0
3615810,Jericho Union Free School District,3603,1,12.0583439,0.01139542
3615870,Johnsburg Central School District,3621,1,217.20066,3.53323915
3615900,Johnson City Central School District,3622,1,21.84179348,0.284645334
3615980,Johnstown City School District,3619,2,0.734608037,0.016992743
3615980,Johnstown City School District,3621,2,44.75065637,0.11411134
3615990,Jordan-Elbridge Central School District,3624,1,58.88346857,1.615575825
3616080,Katonah-Lewisboro Union Free School District,3618,1,43.35925224,3.238414618
3616140,Keene Central School District,3621,1,156.0025741,0.67608653
3616170,AuSable Valley Central School District,3621,1,277.8744488,31.59001239
3616200,Kendall Central School District,3625,2,0.962691719,0
3616200,Kendall Central School District,3627,2,63.24026405,0.580392264
3616230,Kenmore-Tonawanda Union Free School District,3626,1,17.111565,1.515313198
3616260,Kings Park Central School District,3601,2,1.987775619,22.09422167
3616260,Kings Park Central School District,3603,2,9.043444217,0.094858741
3616290,Kingston City School District,3619,1,90.32778916,7.258542511
3616380,La Fargeville Central School District,3621,1,88.24928532,7.783247644
3616410,LaFayette Central School District,3624,1,44.35620011,0.060497964
3616440,Lackawanna City School District,3626,1,6.547608715,0.049517218
3616470,Lake George Central School District,3621,1,48.1564347,12.21791993
3616500,Lake Placid Central School District,3621,1,174.2927932,4.216434594
3616530,Lake Pleasant Central School District,3621,1,184.1876596,9.911808858
3616560,Evans-Brant Central School District (Lake Shore),3627,1,56.28773878,10.57024164
3616620,Lakeland Central School District,3617,2,21.6933036,0.966230732
3616620,Lakeland Central School District,3618,2,6.044570091,0.084386491
3616680,Lancaster Central School District,3626,2,3.086781097,0.040805981
3616680,Lancaster Central School District,3627,2,30.55953194,0.20216001
3616710,Lansing Central School District,3623,1,54.75529964,8.704807899
3616740,Lansingburgh Central School District,3619,2,10.51596262,0.341104669
3616740,Lansingburgh Central School District,3620,2,2.754522415,0.297550799
3616800,Laurens Central School District,3619,1,54.80700181,0.171743267
3616830,Lawrence Union Free School District,3604,2,6.827097655,2.354546816
3616830,Lawrence Union Free School District,3605,2,1.68095219,9.68074215
3616950,Le Roy Central School District,3627,1,49.54188591,0.121246122
3616960,North Warren Central School District,3621,1,140.0611377,8.402518467
3616980,North Rose-Wolcott Central School District,3624,1,123.432373,8.585905417
3617130,Letchworth Central School District,3623,2,3.487682182,0.012591178
3617130,Letchworth Central School District,3627,2,131.9128633,0.520071908
3617160,Levittown Union Free School District,3602,1,6.352636383,0.03400981
3617190,Lewiston-Porter Central School District,3627,1,52.14819798,6.745741679
3617220,Liberty Central School District,3619,1,88.90453508,1.175518188
3617380,Lindenhurst Union Free School District,3602,1,5.91561737,0.147298752
3617430,Lisbon Central School District,3621,1,86.03052794,5.558037721
3617460,Little Falls City School District,3621,2,1.522496629,0
3617460,Little Falls City School District,3622,2,52.32200613,0.700237607
3617520,Liverpool Central School District,3624,1,22.79371449,1.401917692
3617580,Livingston Manor Central School District,3619,1,155.099909,1.757440961
3617640,Livonia Central School District,3627,1,77.20448241,5.481118831
3617670,Lockport City School District,3627,1,33.44836694,0.070810753
3617700,Locust Valley Central School District,3603,1,14.93127767,13.6200272
3617730,Long Beach City School District,3604,1,4.287505193,24.87208435
3617760,Long Lake Central School District,3621,1,353.8517819,33.13726164
